scenario,load_level,f_line,f_location,f_duration,iter_time
scenario_8217,1.1,Line 02 - 25.ElmLne,80,0.15,9.007296800002223
scenario_8218,1.1,Line 02 - 25.ElmLne,80,0.18,8.992591899994295
scenario_8219,1.1,Line 02 - 25.ElmLne,80,0.2,9.027805800011265
scenario_8220,1.1,Line 02 - 25.ElmLne,80,0.25,9.08308009999746
scenario_8221,1.1,Line 03 - 04.ElmLne,0,0.1,8.931477100006305
scenario_8222,1.1,Line 03 - 04.ElmLne,0,0.15,9.109429799995269
scenario_8223,1.1,Line 03 - 04.ElmLne,0,0.18,9.030756299995119
scenario_8224,1.1,Line 03 - 04.ElmLne,0,0.2,9.087578899998334
scenario_8225,1.1,Line 03 - 04.ElmLne,0,0.25,9.05571410000266
scenario_8226,1.1,Line 03 - 04.ElmLne,20,0.1,8.83604280000145
scenario_8227,1.1,Line 03 - 04.ElmLne,20,0.15,9.051068000000669
scenario_8228,1.1,Line 03 - 04.ElmLne,20,0.18,9.093983300001128
scenario_8229,1.1,Line 03 - 04.ElmLne,20,0.2,9.012103200002457
scenario_8230,1.1,Line 03 - 04.ElmLne,20,0.25,8.961261700009345
scenario_8231,1.1,Line 03 - 04.ElmLne,50,0.1,8.92311659999541
scenario_8232,1.1,Line 03 - 04.ElmLne,50,0.15,9.074568299998646
scenario_8233,1.1,Line 03 - 04.ElmLne,50,0.18,9.047878199999104
scenario_8234,1.1,Line 03 - 04.ElmLne,50,0.2,9.087729599996237
scenario_8235,1.1,Line 03 - 04.ElmLne,50,0.25,9.157909400004428
scenario_8236,1.1,Line 03 - 04.ElmLne,80,0.1,9.134354399997392
scenario_8237,1.1,Line 03 - 04.ElmLne,80,0.15,9.100874700001441
scenario_8238,1.1,Line 03 - 04.ElmLne,80,0.18,9.0548875000095
scenario_8239,1.1,Line 03 - 04.ElmLne,80,0.2,9.119382000004407
scenario_8240,1.1,Line 03 - 04.ElmLne,80,0.25,9.120569900012924
scenario_8241,1.1,Line 03 - 18.ElmLne,0,0.1,8.934658600002876
scenario_8242,1.1,Line 03 - 18.ElmLne,0,0.15,8.918424200004665
scenario_8243,1.1,Line 03 - 18.ElmLne,0,0.18,9.01932300000044
scenario_8244,1.1,Line 03 - 18.ElmLne,0,0.2,9.073515099997167
scenario_8245,1.1,Line 03 - 18.ElmLne,0,0.25,9.07691839999461
scenario_8246,1.1,Line 03 - 18.ElmLne,20,0.1,9.050762800005032
scenario_8247,1.1,Line 03 - 18.ElmLne,20,0.15,9.178825900002266
scenario_8248,1.1,Line 03 - 18.ElmLne,20,0.18,9.054092500009574
scenario_8249,1.1,Line 03 - 18.ElmLne,20,0.2,9.058086500008358
scenario_8250,1.1,Line 03 - 18.ElmLne,20,0.25,9.081197999999858
scenario_8251,1.1,Line 03 - 18.ElmLne,50,0.1,9.031049600002007
scenario_8252,1.1,Line 03 - 18.ElmLne,50,0.15,9.058946700009983
scenario_8253,1.1,Line 03 - 18.ElmLne,50,0.18,9.062353300003451
scenario_8254,1.1,Line 03 - 18.ElmLne,50,0.2,9.046355300000869
scenario_8255,1.1,Line 03 - 18.ElmLne,50,0.25,9.105171299990616
scenario_8256,1.1,Line 03 - 18.ElmLne,80,0.1,9.02929249999579
scenario_8257,1.1,Line 03 - 18.ElmLne,80,0.15,9.162630299993907
scenario_8258,1.1,Line 03 - 18.ElmLne,80,0.18,9.26147779999883
scenario_8259,1.1,Line 03 - 18.ElmLne,80,0.2,8.996891000002506
scenario_8260,1.1,Line 03 - 18.ElmLne,80,0.25,9.206064900005003
scenario_8261,1.1,Line 04 - 05.ElmLne,0,0.1,9.029551500003436
scenario_8262,1.1,Line 04 - 05.ElmLne,0,0.15,8.982708099996671
scenario_8263,1.1,Line 04 - 05.ElmLne,0,0.18,9.065972500000498
scenario_8264,1.1,Line 04 - 05.ElmLne,0,0.2,9.056354800006375
scenario_8265,1.1,Line 04 - 05.ElmLne,0,0.25,10.936851000005845
scenario_8266,1.1,Line 04 - 05.ElmLne,20,0.1,8.98975119998795
scenario_8267,1.1,Line 04 - 05.ElmLne,20,0.15,9.074244500006898
scenario_8268,1.1,Line 04 - 05.ElmLne,20,0.18,8.996417399990605
scenario_8269,1.1,Line 04 - 05.ElmLne,20,0.2,9.041728500000318
scenario_8270,1.1,Line 04 - 05.ElmLne,20,0.25,11.040622299988172
scenario_8271,1.1,Line 04 - 05.ElmLne,50,0.1,8.980312100000447
scenario_8272,1.1,Line 04 - 05.ElmLne,50,0.15,9.091823499999009
scenario_8273,1.1,Line 04 - 05.ElmLne,50,0.18,9.024903400000767
scenario_8274,1.1,Line 04 - 05.ElmLne,50,0.2,9.168941500000074
scenario_8275,1.1,Line 04 - 05.ElmLne,50,0.25,10.98220020000008
scenario_8276,1.1,Line 04 - 05.ElmLne,80,0.1,8.895563600002788
scenario_8277,1.1,Line 04 - 05.ElmLne,80,0.15,8.949452100001508
scenario_8278,1.1,Line 04 - 05.ElmLne,80,0.18,9.106962800011388
scenario_8279,1.1,Line 04 - 05.ElmLne,80,0.2,8.94619600000442
scenario_8280,1.1,Line 04 - 05.ElmLne,80,0.25,10.801518899999792
scenario_8281,1.1,Line 04 - 14.ElmLne,0,0.1,8.95988879998913
scenario_8282,1.1,Line 04 - 14.ElmLne,0,0.15,8.964851800003089
scenario_8283,1.1,Line 04 - 14.ElmLne,0,0.18,9.151918500007014
scenario_8284,1.1,Line 04 - 14.ElmLne,0,0.2,8.993491700006416
scenario_8285,1.1,Line 04 - 14.ElmLne,0,0.25,8.95770210000046
scenario_8286,1.1,Line 04 - 14.ElmLne,20,0.1,8.98484119999921
scenario_8287,1.1,Line 04 - 14.ElmLne,20,0.15,8.97200769999472
scenario_8288,1.1,Line 04 - 14.ElmLne,20,0.18,9.054200600003242
scenario_8289,1.1,Line 04 - 14.ElmLne,20,0.2,9.078443499995046
scenario_8290,1.1,Line 04 - 14.ElmLne,20,0.25,8.964549900003476
scenario_8291,1.1,Line 04 - 14.ElmLne,50,0.1,9.015546700000414
scenario_8292,1.1,Line 04 - 14.ElmLne,50,0.15,8.921818199989502
scenario_8293,1.1,Line 04 - 14.ElmLne,50,0.18,9.02974169999652
scenario_8294,1.1,Line 04 - 14.ElmLne,50,0.2,9.070196000000578
scenario_8295,1.1,Line 04 - 14.ElmLne,50,0.25,9.279852300009225
scenario_8296,1.1,Line 04 - 14.ElmLne,80,0.1,9.181088600002113
scenario_8297,1.1,Line 04 - 14.ElmLne,80,0.15,9.055188099999214
scenario_8298,1.1,Line 04 - 14.ElmLne,80,0.18,9.059285499999532
scenario_8299,1.1,Line 04 - 14.ElmLne,80,0.2,9.016604599994025
scenario_8300,1.1,Line 04 - 14.ElmLne,80,0.25,9.112731500004884
scenario_8301,1.1,Line 05 - 06.ElmLne,0,0.1,9.087097799987532
scenario_8302,1.1,Line 05 - 06.ElmLne,0,0.15,9.00462000000698
scenario_8303,1.1,Line 05 - 06.ElmLne,0,0.18,9.102161699993303
scenario_8304,1.1,Line 05 - 06.ElmLne,0,0.2,10.94636950000131
scenario_8305,1.1,Line 05 - 06.ElmLne,0,0.25,10.967366299999412
scenario_8306,1.1,Line 05 - 06.ElmLne,20,0.1,9.097207600003458
scenario_8307,1.1,Line 05 - 06.ElmLne,20,0.15,9.14219550001144
scenario_8308,1.1,Line 05 - 06.ElmLne,20,0.18,9.173609599994961
scenario_8309,1.1,Line 05 - 06.ElmLne,20,0.2,11.164771299998392
scenario_8310,1.1,Line 05 - 06.ElmLne,20,0.25,11.130168899995624
scenario_8311,1.1,Line 05 - 06.ElmLne,50,0.1,8.981259100008174
scenario_8312,1.1,Line 05 - 06.ElmLne,50,0.15,9.031678300001658
scenario_8313,1.1,Line 05 - 06.ElmLne,50,0.18,9.098342400000547
scenario_8314,1.1,Line 05 - 06.ElmLne,50,0.2,11.1134361000004
scenario_8315,1.1,Line 05 - 06.ElmLne,50,0.25,11.19137800000317
scenario_8316,1.1,Line 05 - 06.ElmLne,80,0.1,9.02992319999612
scenario_8317,1.1,Line 05 - 06.ElmLne,80,0.15,8.93514509999659
scenario_8318,1.1,Line 05 - 06.ElmLne,80,0.18,9.07189350000408
scenario_8319,1.1,Line 05 - 06.ElmLne,80,0.2,11.099839799993788
scenario_8320,1.1,Line 05 - 06.ElmLne,80,0.25,11.079862800004776
scenario_8321,1.1,Line 05 - 08.ElmLne,0,0.1,8.973504899986438
scenario_8322,1.1,Line 05 - 08.ElmLne,0,0.15,9.070943099999567
scenario_8323,1.1,Line 05 - 08.ElmLne,0,0.18,9.12083580000035
scenario_8324,1.1,Line 05 - 08.ElmLne,0,0.2,9.059285900002578
scenario_8325,1.1,Line 05 - 08.ElmLne,0,0.25,10.882332200009841
scenario_8326,1.1,Line 05 - 08.ElmLne,20,0.1,9.000308899994707
scenario_8327,1.1,Line 05 - 08.ElmLne,20,0.15,9.108202899995376
scenario_8328,1.1,Line 05 - 08.ElmLne,20,0.18,8.959206600004109
scenario_8329,1.1,Line 05 - 08.ElmLne,20,0.2,9.082634400008828
scenario_8330,1.1,Line 05 - 08.ElmLne,20,0.25,10.962037599994801
scenario_8331,1.1,Line 05 - 08.ElmLne,50,0.1,9.040699700010009
scenario_8332,1.1,Line 05 - 08.ElmLne,50,0.15,9.060680399998091
scenario_8333,1.1,Line 05 - 08.ElmLne,50,0.18,9.064305600011721
scenario_8334,1.1,Line 05 - 08.ElmLne,50,0.2,9.09795949999534
scenario_8335,1.1,Line 05 - 08.ElmLne,50,0.25,11.042618699997547
scenario_8336,1.1,Line 05 - 08.ElmLne,80,0.1,8.90814230000251
scenario_8337,1.1,Line 05 - 08.ElmLne,80,0.15,9.071367700002156
scenario_8338,1.1,Line 05 - 08.ElmLne,80,0.18,9.177839399999357
scenario_8339,1.1,Line 05 - 08.ElmLne,80,0.2,9.099309800003539
scenario_8340,1.1,Line 05 - 08.ElmLne,80,0.25,10.979216499996255
scenario_8341,1.1,Line 06 - 07.ElmLne,0,0.1,9.005294700007653
scenario_8342,1.1,Line 06 - 07.ElmLne,0,0.15,8.89452010000241
scenario_8343,1.1,Line 06 - 07.ElmLne,0,0.18,9.192803700003424
scenario_8344,1.1,Line 06 - 07.ElmLne,0,0.2,9.12978839999414
scenario_8345,1.1,Line 06 - 07.ElmLne,0,0.25,10.914717400009977
scenario_8346,1.1,Line 06 - 07.ElmLne,20,0.1,9.06510469999921
scenario_8347,1.1,Line 06 - 07.ElmLne,20,0.15,9.218319199993857
scenario_8348,1.1,Line 06 - 07.ElmLne,20,0.18,9.182774400003836
scenario_8349,1.1,Line 06 - 07.ElmLne,20,0.2,9.020987900003092
scenario_8350,1.1,Line 06 - 07.ElmLne,20,0.25,10.862405299994862
scenario_8351,1.1,Line 06 - 07.ElmLne,50,0.1,9.184652399999322
scenario_8352,1.1,Line 06 - 07.ElmLne,50,0.15,9.001399100001436
scenario_8353,1.1,Line 06 - 07.ElmLne,50,0.18,9.057516999993823
scenario_8354,1.1,Line 06 - 07.ElmLne,50,0.2,9.090803799990681
scenario_8355,1.1,Line 06 - 07.ElmLne,50,0.25,10.977817199993297
scenario_8356,1.1,Line 06 - 07.ElmLne,80,0.1,8.998225999996066
scenario_8357,1.1,Line 06 - 07.ElmLne,80,0.15,9.133469500011415
scenario_8358,1.1,Line 06 - 07.ElmLne,80,0.18,9.202597700001206
scenario_8359,1.1,Line 06 - 07.ElmLne,80,0.2,9.09115870000096
scenario_8360,1.1,Line 06 - 07.ElmLne,80,0.25,11.112662700004876
scenario_8361,1.1,Line 06 - 11.ElmLne,0,0.1,9.093924500004505
scenario_8362,1.1,Line 06 - 11.ElmLne,0,0.15,9.20662949999678
scenario_8363,1.1,Line 06 - 11.ElmLne,0,0.18,9.14413760000025
scenario_8364,1.1,Line 06 - 11.ElmLne,0,0.2,9.12552770000184
scenario_8365,1.1,Line 06 - 11.ElmLne,0,0.25,11.351599199988414
scenario_8366,1.1,Line 06 - 11.ElmLne,20,0.1,9.186215699999593
scenario_8367,1.1,Line 06 - 11.ElmLne,20,0.15,9.161946599997464
scenario_8368,1.1,Line 06 - 11.ElmLne,20,0.18,9.134379299997818
scenario_8369,1.1,Line 06 - 11.ElmLne,20,0.2,9.234588200008147
scenario_8370,1.1,Line 06 - 11.ElmLne,20,0.25,11.128470199997537
scenario_8371,1.1,Line 06 - 11.ElmLne,50,0.1,9.086434199998621
scenario_8372,1.1,Line 06 - 11.ElmLne,50,0.15,9.109457699989434
scenario_8373,1.1,Line 06 - 11.ElmLne,50,0.18,9.193864000000758
scenario_8374,1.1,Line 06 - 11.ElmLne,50,0.2,9.090236300005927
scenario_8375,1.1,Line 06 - 11.ElmLne,50,0.25,11.118682000000263
scenario_8376,1.1,Line 06 - 11.ElmLne,80,0.1,9.051033399999142
scenario_8377,1.1,Line 06 - 11.ElmLne,80,0.15,9.115153999999166
scenario_8378,1.1,Line 06 - 11.ElmLne,80,0.18,9.072877200000221
scenario_8379,1.1,Line 06 - 11.ElmLne,80,0.2,9.082054700003937
scenario_8380,1.1,Line 06 - 11.ElmLne,80,0.25,10.982022899988806
scenario_8381,1.1,Line 07 - 08.ElmLne,0,0.1,9.061544199998025
scenario_8382,1.1,Line 07 - 08.ElmLne,0,0.15,9.085280400002375
scenario_8383,1.1,Line 07 - 08.ElmLne,0,0.18,9.061888600001112
scenario_8384,1.1,Line 07 - 08.ElmLne,0,0.2,9.274036800008616
scenario_8385,1.1,Line 07 - 08.ElmLne,0,0.25,9.182308699993882
scenario_8386,1.1,Line 07 - 08.ElmLne,20,0.1,9.105371800003923
scenario_8387,1.1,Line 07 - 08.ElmLne,20,0.15,9.053566899994621
scenario_8388,1.1,Line 07 - 08.ElmLne,20,0.18,9.13826349998999
scenario_8389,1.1,Line 07 - 08.ElmLne,20,0.2,9.20035800000187
scenario_8390,1.1,Line 07 - 08.ElmLne,20,0.25,9.125182599993423
scenario_8391,1.1,Line 07 - 08.ElmLne,50,0.1,9.094191500000306
scenario_8392,1.1,Line 07 - 08.ElmLne,50,0.15,9.129067000001669
scenario_8393,1.1,Line 07 - 08.ElmLne,50,0.18,9.157961899996735
scenario_8394,1.1,Line 07 - 08.ElmLne,50,0.2,9.262786999999662
scenario_8395,1.1,Line 07 - 08.ElmLne,50,0.25,9.197492799998145
scenario_8396,1.1,Line 07 - 08.ElmLne,80,0.1,9.006898199993884
scenario_8397,1.1,Line 07 - 08.ElmLne,80,0.15,9.120588100005989
scenario_8398,1.1,Line 07 - 08.ElmLne,80,0.18,9.170495099999243
scenario_8399,1.1,Line 07 - 08.ElmLne,80,0.2,9.146678200006136
scenario_8400,1.1,Line 07 - 08.ElmLne,80,0.25,9.163645000007818
scenario_8401,1.1,Line 08 - 09.ElmLne,0,0.1,9.062119100010023
scenario_8402,1.1,Line 08 - 09.ElmLne,0,0.15,9.079037899995456
scenario_8403,1.1,Line 08 - 09.ElmLne,0,0.18,9.32013459999871
scenario_8404,1.1,Line 08 - 09.ElmLne,0,0.2,9.146169400002691
scenario_8405,1.1,Line 08 - 09.ElmLne,0,0.25,9.268601100004162
scenario_8406,1.1,Line 08 - 09.ElmLne,20,0.1,9.14918089999992
scenario_8407,1.1,Line 08 - 09.ElmLne,20,0.15,9.12537729999167
scenario_8408,1.1,Line 08 - 09.ElmLne,20,0.18,9.218300500011537
scenario_8409,1.1,Line 08 - 09.ElmLne,20,0.2,9.074945000000298
scenario_8410,1.1,Line 08 - 09.ElmLne,20,0.25,9.236234199997853
scenario_8411,1.1,Line 08 - 09.ElmLne,50,0.1,9.226991899995483
scenario_8412,1.1,Line 08 - 09.ElmLne,50,0.15,9.179205300009926
scenario_8413,1.1,Line 08 - 09.ElmLne,50,0.18,9.265404300007503
scenario_8414,1.1,Line 08 - 09.ElmLne,50,0.2,9.380245799999102
scenario_8415,1.1,Line 08 - 09.ElmLne,50,0.25,9.282809299998917
scenario_8416,1.1,Line 08 - 09.ElmLne,80,0.1,9.188552199993865
scenario_8417,1.1,Line 08 - 09.ElmLne,80,0.15,9.126523300001281
scenario_8418,1.1,Line 08 - 09.ElmLne,80,0.18,9.083324099992751
scenario_8419,1.1,Line 08 - 09.ElmLne,80,0.2,9.131725400002324
scenario_8420,1.1,Line 08 - 09.ElmLne,80,0.25,9.203542400005972
scenario_8421,1.1,Line 09 - 39.ElmLne,0,0.1,8.974533500004327
scenario_8422,1.1,Line 09 - 39.ElmLne,0,0.15,9.221786599999177
scenario_8423,1.1,Line 09 - 39.ElmLne,0,0.18,9.251972199999727
scenario_8424,1.1,Line 09 - 39.ElmLne,0,0.2,9.383917500003008
scenario_8425,1.1,Line 09 - 39.ElmLne,0,0.25,9.194120400003158
scenario_8426,1.1,Line 09 - 39.ElmLne,20,0.1,9.042104000007384
scenario_8427,1.1,Line 09 - 39.ElmLne,20,0.15,9.18940649999422
scenario_8428,1.1,Line 09 - 39.ElmLne,20,0.18,9.265691499997047
scenario_8429,1.1,Line 09 - 39.ElmLne,20,0.2,9.299948500003666
scenario_8430,1.1,Line 09 - 39.ElmLne,20,0.25,9.263073800000711
scenario_8431,1.1,Line 09 - 39.ElmLne,50,0.1,9.047233899997082
scenario_8432,1.1,Line 09 - 39.ElmLne,50,0.15,9.160387199997786
scenario_8433,1.1,Line 09 - 39.ElmLne,50,0.18,9.24832480000623
scenario_8434,1.1,Line 09 - 39.ElmLne,50,0.2,9.251621600007638
scenario_8435,1.1,Line 09 - 39.ElmLne,50,0.25,9.095514399989042
scenario_8436,1.1,Line 09 - 39.ElmLne,80,0.1,9.16605719999643
scenario_8437,1.1,Line 09 - 39.ElmLne,80,0.15,9.142514699997264
scenario_8438,1.1,Line 09 - 39.ElmLne,80,0.18,9.305232899991097
scenario_8439,1.1,Line 09 - 39.ElmLne,80,0.2,9.101781599994865
scenario_8440,1.1,Line 09 - 39.ElmLne,80,0.25,9.181299299991224
scenario_8441,1.1,Line 10 - 11.ElmLne,0,0.1,9.23598420000053
scenario_8442,1.1,Line 10 - 11.ElmLne,0,0.15,9.09774829998787
scenario_8443,1.1,Line 10 - 11.ElmLne,0,0.18,9.411046799999895
scenario_8444,1.1,Line 10 - 11.ElmLne,0,0.2,9.416130099998554
scenario_8445,1.1,Line 10 - 11.ElmLne,0,0.25,11.182667400003993
scenario_8446,1.1,Line 10 - 11.ElmLne,20,0.1,9.112866099996609
scenario_8447,1.1,Line 10 - 11.ElmLne,20,0.15,9.078700300000492
scenario_8448,1.1,Line 10 - 11.ElmLne,20,0.18,9.181767700007185
scenario_8449,1.1,Line 10 - 11.ElmLne,20,0.2,9.206302999999025
scenario_8450,1.1,Line 10 - 11.ElmLne,20,0.25,11.290828500001226
scenario_8451,1.1,Line 10 - 11.ElmLne,50,0.1,9.150337099999888
scenario_8452,1.1,Line 10 - 11.ElmLne,50,0.15,9.057922599997255
scenario_8453,1.1,Line 10 - 11.ElmLne,50,0.18,9.148910099989735
scenario_8454,1.1,Line 10 - 11.ElmLne,50,0.2,9.23131459999422
scenario_8455,1.1,Line 10 - 11.ElmLne,50,0.25,11.054251800000202
scenario_8456,1.1,Line 10 - 11.ElmLne,80,0.1,9.20741440000711
scenario_8457,1.1,Line 10 - 11.ElmLne,80,0.15,9.011915800001589
scenario_8458,1.1,Line 10 - 11.ElmLne,80,0.18,9.082496499991976
scenario_8459,1.1,Line 10 - 11.ElmLne,80,0.2,9.128017000010004
scenario_8460,1.1,Line 10 - 11.ElmLne,80,0.25,11.153805599999032
scenario_8461,1.1,Line 10 - 13.ElmLne,0,0.1,9.130320000011125
scenario_8462,1.1,Line 10 - 13.ElmLne,0,0.15,9.166996400002972
scenario_8463,1.1,Line 10 - 13.ElmLne,0,0.18,9.277446599997347
scenario_8464,1.1,Line 10 - 13.ElmLne,0,0.2,9.257203800007119
scenario_8465,1.1,Line 10 - 13.ElmLne,0,0.25,11.257838399993489
scenario_8466,1.1,Line 10 - 13.ElmLne,20,0.1,9.126647099998081
scenario_8467,1.1,Line 10 - 13.ElmLne,20,0.15,9.176895699987654
scenario_8468,1.1,Line 10 - 13.ElmLne,20,0.18,9.167584399998304
scenario_8469,1.1,Line 10 - 13.ElmLne,20,0.2,9.197727899998426
scenario_8470,1.1,Line 10 - 13.ElmLne,20,0.25,11.344073600004776
scenario_8471,1.1,Line 10 - 13.ElmLne,50,0.1,9.18043089999992
scenario_8472,1.1,Line 10 - 13.ElmLne,50,0.15,9.171887499993318
scenario_8473,1.1,Line 10 - 13.ElmLne,50,0.18,9.35317310001119
scenario_8474,1.1,Line 10 - 13.ElmLne,50,0.2,9.28039759999956
scenario_8475,1.1,Line 10 - 13.ElmLne,50,0.25,11.42545299998892
scenario_8476,1.1,Line 10 - 13.ElmLne,80,0.1,9.220181799988495
scenario_8477,1.1,Line 10 - 13.ElmLne,80,0.15,9.340258500000346
scenario_8478,1.1,Line 10 - 13.ElmLne,80,0.18,9.136031800007913
scenario_8479,1.1,Line 10 - 13.ElmLne,80,0.2,9.292471799999475
scenario_8480,1.1,Line 10 - 13.ElmLne,80,0.25,11.383307899988722
scenario_8481,1.1,Line 13 - 14.ElmLne,0,0.1,9.117175799998222
scenario_8482,1.1,Line 13 - 14.ElmLne,0,0.15,9.039738799998304
scenario_8483,1.1,Line 13 - 14.ElmLne,0,0.18,9.209851600011461
scenario_8484,1.1,Line 13 - 14.ElmLne,0,0.2,9.247919799992815
scenario_8485,1.1,Line 13 - 14.ElmLne,0,0.25,10.953215699992143
scenario_8486,1.1,Line 13 - 14.ElmLne,20,0.1,9.140033300005598
scenario_8487,1.1,Line 13 - 14.ElmLne,20,0.15,9.179191300005186
scenario_8488,1.1,Line 13 - 14.ElmLne,20,0.18,9.211208900000202
scenario_8489,1.1,Line 13 - 14.ElmLne,20,0.2,9.230539399999543
scenario_8490,1.1,Line 13 - 14.ElmLne,20,0.25,11.108884599991143
scenario_8491,1.1,Line 13 - 14.ElmLne,50,0.1,9.204910300002666
scenario_8492,1.1,Line 13 - 14.ElmLne,50,0.15,9.109755600002245
scenario_8493,1.1,Line 13 - 14.ElmLne,50,0.18,9.176614299998619
scenario_8494,1.1,Line 13 - 14.ElmLne,50,0.2,9.25517740000214
scenario_8495,1.1,Line 13 - 14.ElmLne,50,0.25,11.05897030000051
scenario_8496,1.1,Line 13 - 14.ElmLne,80,0.1,9.22290539999085
scenario_8497,1.1,Line 13 - 14.ElmLne,80,0.15,9.228417200007243
scenario_8498,1.1,Line 13 - 14.ElmLne,80,0.18,9.29451419999532
scenario_8499,1.1,Line 13 - 14.ElmLne,80,0.2,9.288914499993552
scenario_8500,1.1,Line 13 - 14.ElmLne,80,0.25,11.144897199992556
scenario_8501,1.1,Line 14 - 15.ElmLne,0,0.1,9.261225399997784
scenario_8502,1.1,Line 14 - 15.ElmLne,0,0.15,9.234942200011574
scenario_8503,1.1,Line 14 - 15.ElmLne,0,0.18,9.433391500002472
scenario_8504,1.1,Line 14 - 15.ElmLne,0,0.2,9.332323499998893
scenario_8505,1.1,Line 14 - 15.ElmLne,0,0.25,9.244651899993187
scenario_8506,1.1,Line 14 - 15.ElmLne,20,0.1,9.333813500008546
scenario_8507,1.1,Line 14 - 15.ElmLne,20,0.15,9.234357399996952
scenario_8508,1.1,Line 14 - 15.ElmLne,20,0.18,9.28896540000278
scenario_8509,1.1,Line 14 - 15.ElmLne,20,0.2,9.294401699997252
scenario_8510,1.1,Line 14 - 15.ElmLne,20,0.25,9.216896699988865
scenario_8511,1.1,Line 14 - 15.ElmLne,50,0.1,9.098371899992344
scenario_8512,1.1,Line 14 - 15.ElmLne,50,0.15,9.174053199996706
scenario_8513,1.1,Line 14 - 15.ElmLne,50,0.18,9.343259499990381
scenario_8514,1.1,Line 14 - 15.ElmLne,50,0.2,9.313532600004692
scenario_8515,1.1,Line 14 - 15.ElmLne,50,0.25,9.314230999996653
scenario_8516,1.1,Line 14 - 15.ElmLne,80,0.1,9.29768889999832
scenario_8517,1.1,Line 14 - 15.ElmLne,80,0.15,9.316187200005515
scenario_8518,1.1,Line 14 - 15.ElmLne,80,0.18,9.371270200004801
scenario_8519,1.1,Line 14 - 15.ElmLne,80,0.2,9.250032399999327
scenario_8520,1.1,Line 14 - 15.ElmLne,80,0.25,9.271199299997534
scenario_8521,1.1,Line 15 - 16.ElmLne,0,0.1,9.287606600002619
scenario_8522,1.1,Line 15 - 16.ElmLne,0,0.15,9.376402599998983
scenario_8523,1.1,Line 15 - 16.ElmLne,0,0.18,9.390640800003894
scenario_8524,1.1,Line 15 - 16.ElmLne,0,0.2,9.40521529999387
scenario_8525,1.1,Line 15 - 16.ElmLne,0,0.25,9.417427299995325
scenario_8526,1.1,Line 15 - 16.ElmLne,20,0.1,9.240603199999896
scenario_8527,1.1,Line 15 - 16.ElmLne,20,0.15,9.377956800002721
scenario_8528,1.1,Line 15 - 16.ElmLne,20,0.18,9.322688200001721
scenario_8529,1.1,Line 15 - 16.ElmLne,20,0.2,9.285074600004009
scenario_8530,1.1,Line 15 - 16.ElmLne,20,0.25,9.470768299986958
scenario_8531,1.1,Line 15 - 16.ElmLne,50,0.1,9.299613200011663
scenario_8532,1.1,Line 15 - 16.ElmLne,50,0.15,9.361169600000721
scenario_8533,1.1,Line 15 - 16.ElmLne,50,0.18,9.36387790000299
scenario_8534,1.1,Line 15 - 16.ElmLne,50,0.2,9.279982000007294
scenario_8535,1.1,Line 15 - 16.ElmLne,50,0.25,9.314941999997245
scenario_8536,1.1,Line 15 - 16.ElmLne,80,0.1,9.38311569999496
scenario_8537,1.1,Line 15 - 16.ElmLne,80,0.15,9.207612500002142
scenario_8538,1.1,Line 15 - 16.ElmLne,80,0.18,9.315976899990346
scenario_8539,1.1,Line 15 - 16.ElmLne,80,0.2,9.572161300005973
scenario_8540,1.1,Line 15 - 16.ElmLne,80,0.25,9.537480200000573
scenario_8541,1.1,Line 16 - 17.ElmLne,0,0.1,9.282750400001532
scenario_8542,1.1,Line 16 - 17.ElmLne,0,0.15,9.348760099994252
scenario_8543,1.1,Line 16 - 17.ElmLne,0,0.18,9.372376299987081
scenario_8544,1.1,Line 16 - 17.ElmLne,0,0.2,9.408669699987513
scenario_8545,1.1,Line 16 - 17.ElmLne,0,0.25,11.151448200005689
scenario_8546,1.1,Line 16 - 17.ElmLne,20,0.1,9.26733499999682
scenario_8547,1.1,Line 16 - 17.ElmLne,20,0.15,9.153945300000487
scenario_8548,1.1,Line 16 - 17.ElmLne,20,0.18,9.295016899995971
scenario_8549,1.1,Line 16 - 17.ElmLne,20,0.2,9.21305960000609
scenario_8550,1.1,Line 16 - 17.ElmLne,20,0.25,11.169539800001075
scenario_8551,1.1,Line 16 - 17.ElmLne,50,0.1,9.199007900009747
scenario_8552,1.1,Line 16 - 17.ElmLne,50,0.15,9.26783830000204
scenario_8553,1.1,Line 16 - 17.ElmLne,50,0.18,9.309983799990732
scenario_8554,1.1,Line 16 - 17.ElmLne,50,0.2,9.357824999999139
scenario_8555,1.1,Line 16 - 17.ElmLne,50,0.25,11.061699800004135
scenario_8556,1.1,Line 16 - 17.ElmLne,80,0.1,9.278845399996499
scenario_8557,1.1,Line 16 - 17.ElmLne,80,0.15,9.285259999989648
scenario_8558,1.1,Line 16 - 17.ElmLne,80,0.18,9.377614500001073
scenario_8559,1.1,Line 16 - 17.ElmLne,80,0.2,9.483828600001289
scenario_8560,1.1,Line 16 - 17.ElmLne,80,0.25,11.197072399998433
scenario_8561,1.1,Line 16 - 19.ElmLne,0,0.1,9.29116989999602
scenario_8562,1.1,Line 16 - 19.ElmLne,0,0.15,9.394831699988572
scenario_8563,1.1,Line 16 - 19.ElmLne,0,0.18,9.358590300005744
scenario_8564,1.1,Line 16 - 19.ElmLne,0,0.2,9.34661349999078
scenario_8565,1.1,Line 16 - 19.ElmLne,0,0.25,9.420452999998815
